,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Will_vote_only_large_party,Financial_agenda_matters
5294,387.563210144,570.03987959,583.49055535,28.8105930682,1,0,0,0,0,0,0,0,1.0,0.0
5295,541.050329733,596.870857427,845.808460882,47.9591207719,0,0,0,0,1,0,0,0,1.0,0.0
5296,428.615917425,224.819855353,782.901267476,447.671701457,1,0,0,0,0,0,0,0,0.0,0.0
5297,371.77444688,692.944055495,853.133029746,157.388826991,0,0,0,0,1,0,0,0,1.0,0.0
5298,768.598711948,821.857274195,150.605911878,434.219183522,1,0,0,0,0,0,0,0,0.0,0.0
5299,56.7023404874,324.661725132,269.68493048,222.006512298,0,0,0,1,0,0,0,0,1.0,1.0
5300,195.724721166,565.518877328,495.867283417,494.016245622,0,0,0,0,1,0,0,0,0.0,0.0
5301,581.282875511,685.72021422,660.446299722,259.433473791,0,0,1,0,0,0,0,0,1.0,0.0
5302,419.803031999,589.412143491,628.952889615,143.949568486,0,1,0,0,0,0,0,0,1.0,0.0
5303,616.978725357,720.231959909,690.06374528,159.166842933,0,0,0,0,0,0,0,1,1.0,0.0
5304,618.721228627,715.574070369,570.337160907,617.835370895,1,0,0,0,0,0,0,0,0.0,0.0
5305,470.762527478,188.998896396,299.732423057,139.181074941,0,0,0,0,0,1,0,0,1.0,1.0
5306,682.497044483,28.0443350784,720.990739513,195.691293219,0,0,0,0,0,0,1,0,1.0,1.0
5307,946.431419504,774.10771882,152.323590824,78.6439185782,0,0,0,0,0,0,1,0,1.0,1.0
5308,450.743520774,628.62491972,764.382093345,160.255357437,0,0,1,0,0,0,0,0,1.0,0.0
5309,595.887694562,660.740187621,655.058185361,104.780251012,0,0,1,0,0,0,0,0,1.0,0.0
5310,393.551218026,618.543169665,598.379508949,162.099260873,0,0,0,0,1,0,0,0,1.0,0.0
5311,195.261161022,856.684819078,190.125110192,741.746501066,0,0,0,0,0,0,0,1,0.0,0.0
5312,555.555228045,658.130750031,666.101227814,153.286756596,0,0,1,0,0,0,0,0,1.0,0.0
5313,591.928606506,645.002894981,678.733424478,118.119049455,1,0,0,0,0,0,0,0,1.0,0.0
5314,474.630022549,689.608845872,657.457647785,26.9159001867,0,1,0,0,0,0,0,0,1.0,0.0
5315,433.254759168,534.66122394,785.096324066,300.458003783,0,1,0,0,0,0,0,0,1.0,0.0
5316,428.001244838,567.638757497,606.455335665,233.475441949,0,0,0,0,1,0,0,0,1.0,0.0
5317,598.511510886,690.939811493,743.991698124,151.490643797,0,0,0,0,0,0,0,1,1.0,0.0
5318,394.813838219,593.598426066,640.424810009,123.602849659,0,0,1,0,0,0,0,0,1.0,0.0
5319,640.412286554,644.380822446,757.141603589,134.142463564,0,0,1,0,0,0,0,0,1.0,0.0
5320,614.985506678,689.272410295,750.299618653,251.963166653,0,0,0,0,0,0,0,1,1.0,0.0
5321,587.149591191,817.737777254,828.769747998,468.072034702,0,0,0,0,0,0,0,1,0.0,0.0
5322,437.483437317,615.661032528,740.800018805,76.9474917045,1,0,0,0,0,0,0,0,1.0,0.0
5323,616.348046815,551.80599025,820.004588208,368.095795391,0,1,0,0,0,0,0,0,0.0,0.0
5324,657.979096125,5.6216124246,288.514916701,753.761890187,0,0,1,0,0,0,0,0,0.0,0.0
5325,531.011174765,650.904186872,726.163908306,65.0878238993,0,0,0,0,1,0,0,0,1.0,0.0
5326,423.121049372,626.068462221,614.795942195,240.337515462,0,1,0,0,0,0,0,0,1.0,0.0
5327,416.776113585,591.477462998,591.355100764,185.957525058,0,0,0,0,1,0,0,0,1.0,0.0
5328,588.998815333,665.466302009,674.098106362,139.847607869,0,0,0,0,1,0,0,0,1.0,0.0
5329,417.688467274,562.376716665,649.764332292,279.264337956,0,0,0,0,1,0,0,0,1.0,0.0
5330,563.565694307,172.280472059,662.481794838,511.918378851,0,0,1,0,0,0,0,0,0.0,0.0
5331,342.43523008,588.864740116,655.230367224,178.852060855,0,0,0,0,0,0,0,1,1.0,0.0
5332,113.137858239,534.989053657,859.297265901,373.024229574,0,0,1,0,0,0,0,0,0.0,0.0
5333,394.504378258,536.215634926,569.075671145,73.3102869855,0,0,0,0,0,0,0,1,1.0,0.0
5334,523.248638492,885.778406842,945.141845671,191.2959002,0,0,0,0,0,1,0,0,1.0,1.0
5335,599.022105206,649.829040693,697.927881212,263.62147004,0,1,0,0,0,0,0,0,1.0,0.0
5336,250.799703178,529.511539097,600.862062146,-4.3655609312,1,0,0,0,0,0,0,0,0.0,1.0
5337,532.013661974,528.015654553,158.889217227,682.956393742,0,0,0,0,1,0,0,0,0.0,0.0
5338,381.067371502,692.007654721,851.303099429,130.970901245,0,0,1,0,0,0,0,0,1.0,0.0
5339,840.439542978,789.09907592,788.067732472,108.936302335,0,0,0,0,0,0,1,0,1.0,1.0
5340,242.430861354,604.51223223,511.702022273,578.008888026,0,0,0,0,0,0,0,1,0.0,0.0
5341,436.842064597,591.346749192,738.311445483,247.340236391,0,0,0,0,0,0,0,1,1.0,0.0
5342,881.126551525,836.005232006,483.379636193,122.167578646,0,0,0,1,0,0,0,0,1.0,1.0
5343,644.130432118,3.9287945957,410.653897094,511.378515817,0,1,0,0,0,0,0,0,0.0,0.0
5344,428.746974158,708.29744334,868.733896193,319.823094449,0,1,0,0,0,0,0,0,1.0,0.0
5345,594.900686984,645.296415796,729.211509149,54.3439661085,0,1,0,0,0,0,0,0,1.0,0.0
5346,736.871399203,502.838555692,574.925405087,534.309516653,0,0,0,0,0,0,0,1,0.0,0.0
5347,399.794024267,575.329277667,603.666254118,31.4612662756,0,1,0,0,0,0,0,0,1.0,0.0
5348,422.936888775,111.254525405,409.521595137,411.463829216,0,1,0,0,0,0,0,0,0.0,0.0
5349,569.576040621,188.862566485,136.825731407,484.509582569,0,1,0,0,0,0,0,0,0.0,0.0
5350,432.656209605,665.92289723,705.01258243,165.995312835,1,0,0,0,0,0,0,0,1.0,0.0
5351,626.031605038,687.755691417,677.543939277,77.1583573714,1,0,0,0,0,0,0,0,1.0,0.0
5352,362.552246131,571.848348436,784.90383029,216.591579694,0,0,0,0,0,0,0,1,1.0,0.0
5353,350.243810532,636.755564447,612.658767889,52.5261864099,0,0,0,0,0,0,0,1,1.0,0.0
5354,361.5573317,545.910263993,578.718083851,74.4894656055,0,0,0,0,1,0,0,0,1.0,0.0
5355,540.390657367,120.900735664,133.399092459,537.544056911,0,0,0,0,1,0,0,0,0.0,0.0
5356,400.639903251,330.285664791,525.128650807,362.231306502,0,0,0,0,0,0,0,1,0.0,0.0
5357,418.811892553,726.421615007,846.926151851,159.345990624,0,0,0,0,0,0,0,1,1.0,0.0
5358,378.255014583,575.644374122,555.89251227,97.4647064103,0,0,0,0,0,0,0,1,1.0,0.0
5359,459.457495618,603.587130558,647.11918561,234.927024859,1,0,0,0,0,0,0,0,1.0,0.0
5360,331.741773238,538.726653507,626.825751724,42.936881246,0,1,0,0,0,0,0,0,1.0,0.0
5361,630.718011544,686.025983572,734.388940856,186.285610892,1,0,0,0,0,0,0,0,1.0,0.0
5362,344.672919183,544.989286756,594.936099848,418.798673867,0,0,0,0,0,0,0,1,0.0,1.0
5363,388.585027159,512.898820423,570.950432012,113.934237041,1,0,0,0,0,0,0,0,1.0,0.0
5364,411.672058025,638.495258307,594.113483016,293.320874891,0,0,0,0,0,0,0,1,1.0,0.0
5365,394.588323901,641.181549341,657.175870213,83.307975505,0,0,1,0,0,0,0,0,1.0,0.0
5366,415.087786307,607.372063157,612.512311916,157.276056292,1,0,0,0,0,0,0,0,1.0,0.0
5367,426.969461611,595.216407526,655.739641288,180.879468924,0,0,0,0,1,0,0,0,1.0,0.0
5368,626.675302952,617.737533987,668.07762654,17.356066402,0,0,1,0,0,0,0,0,1.0,0.0
5369,476.435783507,608.844594121,850.771633704,70.3369455733,1,0,0,0,0,0,0,0,1.0,0.0
5370,228.869075265,810.544361881,324.782311963,688.987921554,0,0,0,0,1,0,0,0,0.0,0.0
5371,396.858622493,740.505191796,814.078617116,27.2265363012,1,0,0,0,0,0,0,0,1.0,0.0
5372,370.461709736,683.074335882,818.520444808,179.434404954,0,1,0,0,0,0,0,0,1.0,0.0
5373,978.718470791,958.21900852,980.988138535,111.954278277,0,0,0,0,0,1,0,0,1.0,1.0
5374,593.487692427,665.945662718,656.79141451,309.674792798,0,0,1,0,0,0,0,0,1.0,0.0
5375,579.095894138,637.878543055,644.009240504,58.5798493872,0,0,1,0,0,0,0,0,1.0,0.0
5376,966.869222004,862.732111709,995.374821351,90.3329905042,0,0,0,0,0,1,0,0,1.0,1.0
5377,398.389685261,602.741925455,624.319026199,62.4482174242,1,0,0,0,0,0,0,0,1.0,0.0
5378,638.390612164,454.722494645,164.606890365,393.952264114,0,1,0,0,0,0,0,0,0.0,0.0
5379,555.262664814,503.373773768,638.991915893,30.8991049127,0,0,0,0,0,1,0,0,1.0,1.0
5380,432.218260257,580.200979094,698.590148504,23.8133601484,0,1,0,0,0,0,0,0,1.0,0.0
5381,601.368993252,699.371356112,681.350058583,92.2834551748,0,0,0,0,1,0,0,0,1.0,0.0
5382,83.1604128397,346.253502909,595.87314861,411.242624098,0,0,0,0,0,0,0,1,0.0,0.0
5383,231.893986671,150.764836697,554.997560979,188.652163348,0,0,0,0,0,1,0,0,1.0,1.0
5384,438.003508647,556.70893937,636.494656854,192.527345421,0,0,0,0,0,0,0,1,1.0,0.0
5385,685.037585158,130.243777809,318.960920313,550.642085522,1,0,0,0,0,0,0,0,0.0,0.0
5386,858.425900573,733.742060376,935.809945393,139.292481967,0,0,0,0,0,1,0,0,1.0,1.0
5387,517.254377516,585.759957774,793.587888381,33.6945580175,0,0,1,0,0,0,0,0,1.0,0.0
5388,409.725799862,557.917731418,765.555491202,330.596285127,0,0,0,0,0,0,0,1,1.0,0.0
5389,146.100026494,130.760437576,558.60383574,84.1400258645,0,0,0,0,0,1,0,0,1.0,1.0
5390,616.588989727,667.730846528,686.315378485,216.339327768,0,0,0,0,0,0,0,1,1.0,0.0
5391,674.909289967,558.026664657,999.317807926,68.8409772623,0,0,0,0,0,1,0,0,1.0,1.0
5392,256.377537463,412.276752184,644.477289117,672.455200956,0,0,0,0,1,0,0,0,0.0,0.0
5393,368.851851268,720.320455282,854.709883158,52.3555042521,1,0,0,0,0,0,0,0,1.0,0.0
5394,501.535123129,635.200827186,784.169883873,200.583684111,0,0,0,0,0,0,0,1,1.0,0.0
5395,614.031029985,531.923938543,804.807121397,153.172974929,0,0,0,0,0,1,0,0,1.0,1.0
5396,407.362826912,746.373735406,861.398959286,78.577108913,1,0,0,0,0,0,0,0,1.0,0.0
5397,729.208608856,848.099606108,966.622409733,121.443381001,0,0,0,0,0,1,0,0,1.0,1.0
5398,675.020184188,808.16887084,672.695896821,144.165615245,0,0,0,1,0,0,0,0,1.0,1.0
5399,513.453965158,12.1345596854,506.777709878,307.98125707,0,0,0,0,0,1,0,0,1.0,1.0
5400,552.136209902,657.578801767,655.803529,277.210078275,0,0,1,0,0,0,0,0,1.0,0.0
5401,580.298995141,626.766508665,704.789509063,44.60728383,0,1,0,0,0,0,0,0,1.0,0.0
5402,916.400902223,345.094149001,460.81357084,55.1207553126,0,0,0,0,0,1,0,0,1.0,1.0
5403,887.670616181,876.972447149,938.508658959,90.2493969088,0,0,0,0,0,0,1,0,1.0,1.0
5404,989.462244508,347.037581261,888.872287211,258.96718452,0,0,0,0,0,0,1,0,1.0,1.0
5405,620.804873482,532.954782785,507.983430718,-27.8518962479,0,0,1,0,0,0,0,0,0.0,1.0
5406,476.400778268,353.252997855,826.735915763,45.5289074294,0,0,0,0,0,1,0,0,1.0,1.0
5407,575.337920993,566.553079505,631.163962466,111.812490369,0,1,0,0,0,0,0,0,1.0,0.0
5408,420.165719432,646.062998795,656.698549477,198.108139187,1,0,0,0,0,0,0,0,1.0,0.0
5409,557.46048222,643.239008735,660.007249408,116.50046824,1,0,0,0,0,0,0,0,1.0,0.0
5410,604.946937346,631.477710245,668.444357299,90.680231733,0,0,1,0,0,0,0,0,1.0,0.0
5411,620.742100884,656.031446611,703.562316996,47.1427383489,0,0,0,0,0,0,0,1,1.0,0.0
5412,394.086046841,616.849590001,784.810747593,105.71382726,0,0,0,0,1,0,0,0,1.0,0.0
5413,467.883541333,617.830863398,647.393912325,262.227273655,0,0,0,0,1,0,0,0,1.0,0.0
5414,372.172847946,599.30588775,608.25325354,173.395017206,0,1,0,0,0,0,0,0,1.0,0.0
5415,886.376243221,881.359886844,998.996839537,184.482983575,0,0,0,0,0,1,0,0,1.0,1.0
5416,744.896631796,645.617740462,838.313731065,16.0801907312,0,0,0,0,0,0,1,0,1.0,1.0
5417,417.576847855,621.274597717,648.765864212,52.8446896623,0,1,0,0,0,0,0,0,1.0,0.0
5418,175.083093264,530.070259124,587.27657124,-37.2055638001,0,1,0,0,0,0,0,0,0.0,1.0
5419,529.638975385,122.772692116,750.718366081,747.107318068,0,0,0,0,1,0,0,0,0.0,0.0
5420,389.803133948,514.539549681,586.356400604,63.2816113421,1,0,0,0,0,0,0,0,1.0,0.0
5421,591.20819189,656.384022727,674.933469291,141.289453441,0,1,0,0,0,0,0,0,1.0,0.0
5422,434.943094305,568.92865729,772.928494648,249.054976958,0,1,0,0,0,0,0,0,1.0,0.0
5423,968.489427352,985.332757428,986.344637029,72.6698531456,0,0,0,0,0,1,0,0,1.0,1.0
5424,570.423293427,670.848857224,696.016089268,63.6867212436,0,1,0,0,0,0,0,0,1.0,0.0
5425,790.476041187,771.575624314,750.772371888,109.529728126,0,0,0,1,0,0,0,0,1.0,1.0
5426,726.960816099,553.821461741,987.523769418,224.235359476,0,0,0,0,0,0,1,0,1.0,1.0
5427,406.415299493,573.393011204,577.362306741,107.010499351,0,1,0,0,0,0,0,0,1.0,0.0
5428,724.61964193,791.088707592,524.838288082,146.253429518,0,0,0,1,0,0,0,0,1.0,1.0
5429,721.674497654,544.386101188,846.681983671,154.553151054,0,0,0,0,0,1,0,0,1.0,1.0
5430,379.684218198,717.785403728,876.824191963,84.9166933268,0,1,0,0,0,0,0,0,1.0,0.0
5431,696.574792016,434.522193259,604.643174999,571.797371702,0,0,0,0,0,0,0,1,0.0,0.0
5432,620.133867447,659.778888373,679.287350269,73.5322125707,0,0,0,0,1,0,0,0,1.0,0.0
5433,531.869570436,722.477809413,809.114821018,67.507393091,0,1,0,0,0,0,0,0,1.0,0.0
5434,389.898095437,312.536079204,458.823028791,53.5839947553,0,0,0,0,0,1,0,0,1.0,1.0
5435,571.155366679,531.835635891,973.961231955,156.265882818,0,0,0,0,0,1,0,0,1.0,1.0
5436,479.609737987,605.115218966,760.827693562,100.89377297,1,0,0,0,0,0,0,0,1.0,0.0
5437,443.612510089,624.124172659,619.702625876,61.9468705164,0,1,0,0,0,0,0,0,1.0,0.0
5438,14.3482396379,717.637998824,507.614122089,58.5087256598,0,0,0,1,0,0,0,0,1.0,1.0
5439,445.901237211,592.890793578,629.046751866,108.606043189,0,0,0,0,1,0,0,0,1.0,0.0
5440,628.174576975,691.884896966,694.699916493,202.260008119,0,1,0,0,0,0,0,0,1.0,0.0
5441,399.015136892,658.294971249,604.982918853,128.664783892,0,0,0,0,1,0,0,0,1.0,0.0
5442,394.604148661,714.953132485,852.533310475,210.811020269,0,0,1,0,0,0,0,0,1.0,0.0
5443,392.215592399,542.498329631,696.78242084,73.1903561595,0,0,1,0,0,0,0,0,1.0,0.0
5444,401.261173691,728.845272931,850.948087546,277.285048615,1,0,0,0,0,0,0,0,1.0,0.0
5445,960.668620098,916.470798448,910.003034165,196.279420004,0,0,0,0,0,0,1,0,1.0,1.0
5446,633.545915145,520.220969524,812.783701172,405.896814175,0,0,0,0,0,0,0,1,0.0,1.0
5447,460.297644322,640.611986372,751.647277064,162.477096614,1,0,0,0,0,0,0,0,1.0,0.0
5448,404.769654479,610.590641242,789.425153902,161.86287393,0,0,1,0,0,0,0,0,1.0,0.0
5449,589.770712391,696.060578686,657.929644484,341.678986607,0,0,1,0,0,0,0,0,1.0,0.0
5450,346.158746547,616.092049337,607.56323421,332.669186507,0,0,0,0,0,0,0,1,1.0,0.0
5451,592.544899592,579.214663808,730.610774096,228.698305659,0,0,0,0,1,0,0,0,1.0,0.0
5452,530.256080634,608.108673116,778.32166158,105.072563855,1,0,0,0,0,0,0,0,1.0,0.0
5453,738.876357223,691.083813476,799.953360873,-36.9589996386,0,1,0,0,0,0,0,0,0.0,1.0
5454,620.436141524,556.297953695,613.795975604,457.535064166,0,0,1,0,0,0,0,0,0.0,1.0
5455,589.704964284,682.052482155,714.287713191,100.710048732,0,1,0,0,0,0,0,0,1.0,0.0
5456,590.748632181,668.884663085,693.292254234,227.481621515,0,1,0,0,0,0,0,0,1.0,0.0
5457,407.074493016,568.07342219,749.12899706,105.929034889,1,0,0,0,0,0,0,0,1.0,0.0
5458,360.05950712,697.270706751,863.262508833,120.285490567,0,0,1,0,0,0,0,0,1.0,0.0
5459,652.891654002,685.1224912,655.770730793,707.334671956,0,1,0,0,0,0,0,0,0.0,0.0
5460,441.145194594,596.392477936,608.866612183,195.804520323,0,0,1,0,0,0,0,0,1.0,0.0
5461,590.831378909,654.020948151,680.88730046,263.315301903,0,0,1,0,0,0,0,0,1.0,0.0
5462,408.243776607,578.432726181,700.538564041,59.834576065,0,0,0,0,0,0,0,1,1.0,0.0
5463,328.936868173,577.367752292,615.848874151,47.5755237805,0,0,1,0,0,0,0,0,1.0,0.0
5464,565.607731889,630.08153242,661.424178525,140.136398784,0,1,0,0,0,0,0,0,1.0,0.0
5465,408.484248731,550.790277099,717.958402541,208.325207543,0,0,1,0,0,0,0,0,1.0,0.0
5466,419.2966696,735.134813709,878.888996324,102.978565327,0,0,1,0,0,0,0,0,1.0,0.0
5467,774.899022264,6.2089535238,623.011279153,467.005977452,0,1,0,0,0,0,0,0,0.0,0.0
5468,568.519542857,628.173859664,646.31862142,283.071677414,0,1,0,0,0,0,0,0,1.0,0.0
5469,382.887088151,656.509117235,827.863886546,175.721212419,0,1,0,0,0,0,0,0,1.0,0.0
5470,388.156102913,701.914235555,832.143651299,67.9540416336,0,0,1,0,0,0,0,0,1.0,0.0
5471,506.450471917,624.962490104,820.478347402,25.8254186238,0,0,1,0,0,0,0,0,1.0,0.0
5472,717.764604921,289.311740315,838.483733224,118.1604844,0,0,0,0,0,0,1,0,1.0,1.0
5473,873.976931406,740.504289512,880.937528736,235.856911129,0,0,0,0,0,0,1,0,1.0,1.0
5474,563.526297113,319.947395257,107.546890548,450.793652621,0,1,0,0,0,0,0,0,0.0,0.0
5475,417.316947033,695.933703002,834.988881939,203.530295933,0,0,1,0,0,0,0,0,1.0,0.0
5476,413.63198004,574.879210103,767.771695829,77.5733631255,0,1,0,0,0,0,0,0,1.0,0.0
5477,450.925038252,615.811380822,722.961735502,33.5489645758,0,0,0,0,0,0,0,1,1.0,0.0
5478,945.091079761,763.344197534,930.577911109,22.203832425,0,0,0,0,0,1,0,0,1.0,1.0
5479,360.356675094,655.334250544,842.760514444,160.935679634,1,0,0,0,0,0,0,0,1.0,0.0
5480,508.283964358,743.734699418,992.350551764,35.6998683679,0,0,0,1,0,0,0,0,1.0,1.0
5481,607.744128748,664.153500455,660.413559914,62.7620507645,1,0,0,0,0,0,0,0,1.0,0.0
5482,624.842138397,680.671840028,689.508922721,288.17653027,0,0,1,0,0,0,0,0,1.0,0.0
5483,799.711742904,900.256732004,923.709870305,168.812743952,0,0,0,1,0,0,0,0,1.0,1.0
5484,423.517011855,416.091857981,857.67720607,535.9552768,0,0,0,0,1,0,0,0,0.0,0.0
5485,341.962612121,661.056065594,808.047457117,122.683272566,0,0,1,0,0,0,0,0,1.0,0.0
5486,406.240206904,402.0527713,806.282762252,52.6062815578,0,0,0,0,0,1,0,0,1.0,1.0
5487,569.650839867,150.177231524,858.583672878,235.29859807,0,0,0,0,0,1,0,0,1.0,1.0
5488,413.557828351,577.295641357,626.514286758,234.406133205,0,0,0,0,1,0,0,0,1.0,0.0
5489,970.502333716,973.619931203,995.032316639,142.347638501,0,0,0,0,0,1,0,0,1.0,1.0
5490,885.56087154,849.760615556,844.430202385,7.5226931885,0,0,0,1,0,0,0,0,1.0,1.0
5491,440.039221732,592.421739501,633.353529734,83.7660551146,0,0,0,0,0,0,0,1,1.0,0.0
5492,399.933843389,590.4844703,633.540163412,115.251311798,0,0,1,0,0,0,0,0,1.0,0.0
5493,478.83562431,669.868992136,804.27878675,168.075766605,0,0,1,0,0,0,0,0,1.0,0.0
5494,395.286201154,561.188292982,569.292500796,79.5926838135,0,1,0,0,0,0,0,0,1.0,0.0
5495,354.548869251,617.13912601,600.086183696,89.9398169011,0,0,0,0,0,0,0,1,1.0,0.0
5496,534.920970955,629.794238184,778.629286407,155.504368277,0,0,0,0,0,0,0,1,1.0,0.0
5497,512.2544072,485.4020306,779.82034753,430.149661204,0,1,0,0,0,0,0,0,0.0,0.0
5498,640.805616326,593.468244457,642.084965518,62.5236520994,1,0,0,0,0,0,0,0,1.0,0.0
5499,243.141918396,537.612250555,901.074566436,610.665845827,1,0,0,0,0,0,0,0,0.0,0.0
5500,421.456203998,572.428911553,727.385575504,45.83911669,0,0,1,0,0,0,0,0,1.0,0.0
5501,367.744553752,591.582404106,615.133514204,123.849604079,0,1,0,0,0,0,0,0,1.0,0.0
5502,421.646963343,602.890464833,634.499071597,223.626824637,0,1,0,0,0,0,0,0,1.0,0.0
5503,371.093252957,671.548746808,849.051763827,162.315143952,0,0,0,0,1,0,0,0,1.0,0.0
5504,462.984145339,612.450174659,702.366126558,295.337982142,0,0,0,0,0,0,0,1,1.0,0.0
5505,396.400520877,591.232760195,592.612372589,184.399938977,0,0,0,0,1,0,0,0,1.0,0.0
5506,398.3579168,626.801369652,574.689301674,60.5585247389,0,0,0,0,1,0,0,0,1.0,0.0
5507,372.844274754,599.179529832,604.161445835,218.992566072,1,0,0,0,0,0,0,0,1.0,0.0
5508,352.201091854,19.2047690507,947.27435956,198.129080152,0,0,0,0,0,0,1,0,1.0,1.0
5509,295.044290368,603.487584191,482.585848754,57.6080251408,0,0,0,0,0,1,0,0,1.0,1.0
5510,734.27744181,445.10379876,534.867371179,306.474982777,0,0,0,0,0,1,0,0,1.0,1.0
5511,337.586204354,658.945084386,874.745220327,162.625910875,0,1,0,0,0,0,0,0,1.0,0.0
5512,984.816971729,918.871417788,861.10277893,125.001610213,0,0,0,1,0,0,0,0,1.0,1.0
5513,422.676079531,535.296935523,750.018720847,127.045104518,0,0,1,0,0,0,0,0,1.0,0.0
5514,264.78584166,527.759336894,840.291348277,346.867125889,1,0,0,0,0,0,0,0,0.0,1.0
5515,941.594118951,990.277553776,999.358850485,217.289588958,0,0,0,0,0,1,0,0,1.0,1.0
5516,782.430544907,801.015100275,778.326413361,173.012900707,0,0,0,1,0,0,0,0,1.0,1.0
5517,434.882268732,571.687080313,768.839461158,130.61494308,0,0,1,0,0,0,0,0,1.0,0.0
5518,496.117942841,602.778209002,820.356564576,175.27516088,0,0,0,0,0,0,0,1,1.0,0.0
5519,605.416646659,659.140293643,661.291195318,146.99927152,0,0,0,0,0,0,0,1,1.0,0.0
5520,476.343673241,581.994767666,780.431788349,81.9052977066,0,1,0,0,0,0,0,0,1.0,0.0
5521,586.719914963,684.382323929,661.297995913,68.7848460264,0,0,0,0,0,0,0,1,1.0,0.0
5522,640.142249161,696.155419428,674.440312329,116.297650687,0,0,1,0,0,0,0,0,1.0,0.0
5523,471.390060791,616.186310147,742.43642963,184.33988218,0,1,0,0,0,0,0,0,1.0,0.0
5524,780.273471499,621.31914098,528.596174986,524.762054943,0,1,0,0,0,0,0,0,0.0,0.0
5525,485.769672015,295.853688614,464.786402719,86.1819543396,0,0,0,0,0,0,1,0,1.0,1.0
5526,460.951747848,582.056263147,692.890115234,62.9359626122,0,0,0,0,0,0,0,1,1.0,0.0
5527,488.604347508,758.768378383,929.722188867,146.113600339,0,0,1,0,0,0,0,0,1.0,0.0
5528,406.862182211,570.194538573,587.720460353,105.201108306,0,0,1,0,0,0,0,0,1.0,0.0
5529,379.337329316,704.782498082,872.152188431,20.6360055407,1,0,0,0,0,0,0,0,1.0,0.0
5530,631.947368547,594.008044928,621.3584235,45.5961910009,1,0,0,0,0,0,0,0,1.0,0.0
5531,475.247998305,578.081598493,758.755257367,135.57394792,1,0,0,0,0,0,0,0,1.0,0.0
5532,414.681257467,579.549593915,589.598128411,91.1776881643,0,0,1,0,0,0,0,0,1.0,0.0
5533,614.101212893,694.337276977,727.955433815,56.9890695748,0,0,1,0,0,0,0,0,1.0,0.0
5534,449.601125017,560.824061261,766.612885018,277.341023964,1,0,0,0,0,0,0,0,1.0,0.0
5535,373.672885219,531.814101359,829.160373514,348.534133916,0,0,1,0,0,0,0,0,0.0,1.0
5536,408.627162223,558.021819734,587.082494696,37.3477780336,0,0,0,0,1,0,0,0,1.0,0.0
5537,554.990833892,620.717684777,676.978741687,51.6673484121,0,0,0,0,1,0,0,0,1.0,0.0
5538,418.073796598,698.239891643,848.855421774,74.6623068302,0,0,0,0,0,0,0,1,1.0,0.0
5539,450.965446037,593.223006856,759.37285559,84.9137171438,0,0,1,0,0,0,0,0,1.0,0.0
5540,931.226812753,405.479522655,602.620742331,62.6687062924,0,0,0,0,0,1,0,0,1.0,1.0
5541,403.278580252,551.312036608,746.970430023,56.1166203852,0,0,0,0,1,0,0,0,1.0,0.0
5542,102.387990707,242.081382063,178.583046681,487.302183265,1,0,0,0,0,0,0,0,0.0,0.0
5543,341.337636666,645.130683648,578.904407822,41.3719636076,0,0,0,0,1,0,0,0,1.0,0.0
5544,654.174292543,599.033484624,681.803566245,123.315908165,1,0,0,0,0,0,0,0,1.0,0.0
5545,457.601746367,633.118603452,635.398434566,99.5892751257,0,1,0,0,0,0,0,0,1.0,0.0
5546,998.685653817,999.701230049,996.98908953,185.140263952,0,0,0,0,0,0,1,0,1.0,1.0
5547,921.790944045,901.71902487,914.143511441,71.4965604882,0,0,0,0,0,1,0,0,1.0,1.0
5548,454.785980267,553.385706577,783.273992343,82.6040402277,0,0,0,0,0,0,0,1,1.0,0.0
5549,490.827163008,553.320777447,805.779416226,103.604120028,0,1,0,0,0,0,0,0,1.0,0.0
5550,598.19968587,145.902539603,904.796686932,49.4606137017,0,0,0,0,0,1,0,0,1.0,1.0
5551,471.939470891,596.066113105,730.569539315,50.9354561711,0,0,1,0,0,0,0,0,1.0,0.0
5552,591.67827912,644.983190232,661.457538058,137.450141933,0,0,1,0,0,0,0,0,1.0,0.0
5553,350.196037357,594.446787839,607.097232418,71.6924752621,0,0,1,0,0,0,0,0,1.0,0.0
5554,347.295909283,720.345409766,573.767118555,-97.7790739285,0,0,0,0,1,0,0,0,0.0,1.0
5555,753.180041219,797.216684986,588.70151379,367.859077217,0,0,0,0,0,0,0,1,0.0,0.0
5556,420.76381409,642.831395624,690.660704388,117.780085241,1,0,0,0,0,0,0,0,1.0,0.0
5557,653.711622477,276.828021978,819.522852295,451.355639981,0,1,0,0,0,0,0,0,0.0,0.0
